Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids
Vegetable Fried Rice,"Chicken Curry, Ala Badun, Green Pea Curry","Vegetable Fried Rice with Chicken Curry, Ala Badun, Green Pea Curry","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Potato,  Oil,  Salt, chilli, Green pea","300.0, 60.0, 120.0, 45.0, 9.0, 7.5, 130.0, 10.0, 80.0, 60.0, 50.0, 25.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLB006, SLJ002, SLC007,  SLI005, SLK002"
Vegetable Fried Rice,"Parippu, Ala Badun, Fish Cutlets","Vegetable Fried Rice with Parippu, Ala Badun, Fish Cutlets","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Potato,  Oil,  Salt, chilli, Fish,  Potatoes","300.0, 60.0, 120.0, 45.0, 9.0, 7.5, 30.0, 15.0, 0.5, 80.0, 60.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLB006, SLJ002, SLF034,  SLB006,  SLK002"
Vegetable Fried Rice,"Green Pea Curry, potatoe cheese Balls, Vegetable Balls","Vegetable Fried Rice with Green Pea Curry, potatoe cheese Balls, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Green pea,  Coconut milk,  Chillies, cheese,  Potatoes,  pepper, Carrot,  leeks,  Jackfruit","300.0, 60.0, 60.0, 15.0, 9.0, 7.5, 150.0, 75.0, 20.0, 70.0, 120.0, 10.0, 30.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC007,  SLI005, SLK002, SLG002,  SLB006,  SLK018,  SLD055,  SLD049"
Vegetable Fried Rice,"Wambatu Moju, Green Pea Curry, Vegetable Balls","Vegetable Fried Rice with Wambatu Moju, Green Pea Curry, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Eggplant,  Vinegar, tomato sause, Green pea,  Coconut milk,  Chillies, Carrot,  leeks,  Jackfruit,  Potatoes","300.0, 60.0, 75.0, 16.5, 9.0, 7.5, 60.0, 30.0, 6.0, 100.0, 50.0, 10.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLD017, SLD084, SLC007,  SLI005, SLK002,  SLD055,  SLD049,  SLB006,  SLK018"
Vegetable Fried Rice,"Wambatu Moju, Green Pea Curry, Tapioca Chips","Vegetable Fried Rice with Wambatu Moju, Green Pea Curry, Tapioca Chips","Rice,  Vegetables, onion,  Spices, curry leaves, Eggplant,  Vinegar, tomato sause, Green pea,  Coconut milk,  Chillies, Tapioca,  Oil,  Salt,  chillies","300.0, 60.0, 75.0, 16.5, 9.0, 7.5, 60.0, 30.0, 6.0, 100.0, 50.0, 10.0, 50.0, 20.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLD017, SLD084, SLC007,  SLI005, SLK002, SLB011,  SLJ002,  SLK002"
Vegetable Fried Rice,"Ala Badun, Ginger Chicken, Vegetable Balls","Vegetable Fried Rice with Ala Badun, Ginger Chicken, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Potato,  Oil,  Salt, chilli, Chicken,  Ginger,  Chillies, Carrot,  leeks","300.0, 60.0, 150.0, 15.0, 9.0, 7.5, 120.0, 90.0, 100.0, 50.0, 20.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLB006, SLJ002, SLH006, SLK012, SLK002,  SLD055,  SLD049,  SLB006,  SLK018"
Vegetable Fried Rice,"Chicken Curry, Devilled Fish, Fish Cutlets","Vegetable Fried Rice with Chicken Curry, Devilled Fish, Fish Cutlets","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion,  Potatoes,  Chillies","300.0, 60.0, 60.0, 45.0, 9.0, 7.5, 120.0, 30.0, 100.0, 20.0, 10.0, 0.5, 30.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLF034,  SLB006,  SLK002"
Vegetable Fried Rice,"Wambatu Moju, Ala Badun, Vegetable Cutlets","Vegetable Fried Rice with Wambatu Moju, Ala Badun, Vegetable Cutlets","Rice,  Vegetables, onion,  Spices, curry leaves, Eggplant,  Vinegar, tomato sause, Potato,  Oil,  Salt, chilli, Carrot,  Potatoes","300.0, 60.0, 135.0, 16.5, 9.0, 7.5, 60.0, 30.0, 6.0, 80.0, 60.0, 30.0, 40.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLD017, SLD084, SLB006, SLJ002,  SLB006,  SLK002"
Vegetable Fried Rice,"Devilled Chicken, Cashew Curry, potatoe cheese Balls","Vegetable Fried Rice with Devilled Chicken, Cashew Curry, potatoe cheese Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Cashew,  Coconut milk,  Chillies, cheese,  Potatoes,  pepper","300.0, 60.0, 60.0, 15.0, 9.0, 7.5, 150.0, 30.0, 15.0, 0.75, 40.0, 100.0, 50.0, 10.0, 30.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLI004,  SLI005, SLK002, SLG002,  SLB006,  SLK018"
Vegetable Fried Rice,"Parippu, Fish Cutlets, Ginger Chicken","Vegetable Fried Rice with Parippu, Fish Cutlets, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Fish,  Potatoes,  Chillies, Chicken,  Ginger","300.0, 60.0, 60.0, 45.0, 9.0, 7.5, 30.0, 15.0, 0.5, 60.0, 125.0, 10.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLF034,  SLB006,  SLK002, SLH006, SLK012, SLK002"
Vegetable Fried Rice,"Parippu, Chicken Curry, Vegetable Cutlets","Vegetable Fried Rice with Parippu, Chicken Curry, Vegetable Cutlets","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Chicken, Carrot,  Potatoes,  Chillies","300.0, 60.0, 60.0, 65.0, 9.0, 7.5, 110.0, 15.0, 0.5, 5.0, 30.0, 40.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLH006,  SLB006,  SLK002"
Vegetable Fried Rice,"Wambatu Moju, Cashew Curry, Fish Cutlets, Vegetable Balls","Vegetable Fried Rice with Wambatu Moju, Cashew Curry, Fish Cutlets, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Eggplant,  Vinegar, tomato sause, Cashew,  Coconut milk,  Chillies, Fish,  Potatoes, Carrot,  leeks,  Jackfruit","400.0, 80.0, 100.0, 22.0, 12.0, 10.0, 80.0, 40.0, 9.0, 150.0, 175.0, 20.0, 70.0, 10.0, 30.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLD017, SLD084, SLI004,  SLI005, SLK002, SLF034,  SLB006,  SLK002,  SLD055,  SLD049,  SLK018"
Vegetable Fried Rice,"Wambatu Moju, Devilled Fish, Cashew Curry, Green Pea Curry","Vegetable Fried Rice with Wambatu Moju, Devilled Fish, Cashew Curry, Green Pea Curry","Rice,  Vegetables, onion,  Spices, curry leaves, Eggplant,  Vinegar, tomato sause, Fish,  Chili,  Curry leaves, salt, Onion, Cashew,  Coconut milk,  Chillies, Green pea","400.0, 80.0, 100.0, 22.0, 12.0, 10.0, 80.0, 40.0, 9.0, 150.0, 30.0, 15.0, 0.75, 40.0, 150.0, 75.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLD017, SLD084, SLF006, SLI004,  SLI005, SLK002, SLC007"
Vegetable Fried Rice,"Devilled Chicken, Devilled Fish, Tapioca Chips, potatoe cheese Balls","Vegetable Fried Rice with Devilled Chicken, Devilled Fish, Tapioca Chips, potatoe cheese Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Fish, Tapioca,  Oil,  Salt,  chillies, cheese,  Potatoes,  pepper","400.0, 80.0, 80.0, 20.0, 12.0, 10.0, 350.0, 70.0, 35.0, 1.75, 60.0, 40.0, 100.0, 40.0, 20.0, 10.0, 30.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLB011,  SLJ002,  SLK002, SLG002,  SLB006,  SLK018"
Vegetable Fried Rice,"Fish Cutlets, Tapioca Chips, Vegetable Balls, Ginger Chicken","Vegetable Fried Rice with Fish Cutlets, Tapioca Chips, Vegetable Balls, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Fish,  Potatoes,  Chillies, Tapioca,  Oil,  Salt,  chillies, Carrot,  leeks,  Jackfruit,  pepper, Chicken,  Ginger","400.0, 80.0, 80.0, 20.0, 12.0, 10.0, 140.0, 200.0, 30.0, 150.0, 60.0, 30.0, 20.0, 60.0, 100.0, 50.0, 25.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLF034,  SLB006,  SLK002, SLB011,  SLJ002,  SLD055,  SLD049,  SLK018, SLH006, SLK012, SLK002"
Vegetable Fried Rice,"Chicken Curry, Parippu, Cashew Curry, Vegetable Cutlets","Vegetable Fried Rice with Chicken Curry, Parippu, Cashew Curry, Vegetable Cutlets","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Dhal, Termeric powder, Cashew,  Chillies, Carrot,  Potatoes","400.0, 80.0, 80.0, 90.0, 12.0, 10.0, 290.0, 15.0, 15.0, 0.5, 90.0, 10.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLC001, SLK019, SLI004,  SLI005, SLK002,  SLB006,  SLK002"
Vegetable Fried Rice,"Parippu, Cashew Curry, Ginger Chicken, Vegetable Balls","Vegetable Fried Rice with Parippu, Cashew Curry, Ginger Chicken, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Cashew,  Chillies, Chicken,  Ginger, Carrot,  leeks,  Jackfruit,  Potatoes","400.0, 80.0, 80.0, 60.0, 12.0, 10.0, 190.0, 20.0, 0.75, 125.0, 20.0, 100.0, 10.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLI004,  SLI005, SLK002, SLH006, SLK012,  SLD055,  SLD049,  SLB006,  SLK018"
Vegetable Fried Rice,"Devilled Chicken, Ginger Chicken, potatoe cheese Balls, Ginger Chicken","Vegetable Fried Rice with Devilled Chicken, Ginger Chicken, potatoe cheese Balls, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, cheese,  Potatoes,  pepper","400.0, 80.0, 80.0, 20.0, 12.0, 80.0, 200.0, 40.0, 20.0, 1.0, 200.0, 100.0, 20.0, 60.0, 120.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLG002,  SLB006,  SLK018"
Vegetable Fried Rice,"Ala Badun, Tapioca Chips, Vegetable Balls, Ginger Chicken","Vegetable Fried Rice with Ala Badun, Tapioca Chips, Vegetable Balls, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Potato,  Oil,  Salt, chilli, Tapioca,  chillies, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper","400.0, 80.0, 200.0, 20.0, 12.0, 10.0, 190.0, 150.0, 150.0, 60.0, 60.0, 100.0, 20.0, 50.0, 25.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLB006, SLJ002, SLB011,  SLJ002,  SLK002,  SLD055,  SLD049,  SLB006,  SLK018, SLH006, SLK012, SLK002"
Vegetable Fried Rice,"Parippu, Cashew Curry, potatoe cheese Balls, Ginger Chicken","Vegetable Fried Rice with Parippu, Cashew Curry, potatoe cheese Balls, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Cashew,  Chillies, cheese,  Potatoes,  pepper, Chicken,  Ginger","400.0, 80.0, 80.0, 60.0, 12.0, 10.0, 190.0, 20.0, 0.75, 100.0, 20.0, 60.0, 120.0, 10.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLI004,  SLI005, SLK002, SLG002,  SLB006,  SLK018, SLH006, SLK012"
Vegetable Fried Rice,"Parippu, Wambatu Moju, Chicken Curry, Ginger Chicken","Vegetable Fried Rice with Parippu, Wambatu Moju, Chicken Curry, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Eggplant,  Vinegar, tomato sause, Chicken,  Ginger,  Chillies","400.0, 80.0, 95.0, 81.5, 12.0, 10.0, 120.0, 20.0, 0.75, 60.0, 30.0, 11.0, 50.0, 25.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLD017, SLD084, SLH006, SLK012, SLK002"
Vegetable Fried Rice,"Ala Badun, Green Pea Curry, Vegetable Cutlets, potatoe cheese Balls","Vegetable Fried Rice with Ala Badun, Green Pea Curry, Vegetable Cutlets, potatoe cheese Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Potato,  Oil,  Salt, chilli, Green pea,  Coconut milk,  Chillies, Carrot,  Potatoes, cheese","400.0, 80.0, 200.0, 20.0, 12.0, 10.0, 160.0, 120.0, 150.0, 75.0, 30.0, 90.0, 80.0, 30.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLB006, SLJ002, SLC007,  SLI005, SLK002,  SLB006,  SLK002, SLG002,  SLK018"
Vegetable Fried Rice,"Chicken Curry, Chicken Curry, Ala Badun, Green Pea Curry","Vegetable Fried Rice with Chicken Curry, Chicken Curry, Ala Badun, Green Pea Curry","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Potato,  Oil,  Salt, chilli, Green pea","400.0, 80.0, 140.0, 90.0, 12.0, 25.0, 290.0, 10.0, 80.0, 60.0, 50.0, 25.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLB006, SLJ002, SLC007,  SLI005, SLK002"
Vegetable Fried Rice,"Green Pea Curry, Fish Cutlets, potatoe cheese Balls, Vegetable Balls","Vegetable Fried Rice with Green Pea Curry, Fish Cutlets, potatoe cheese Balls, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Green pea,  Coconut milk,  Chillies, Fish,  Potatoes, cheese,  pepper, Carrot,  leeks,  Jackfruit","400.0, 80.0, 80.0, 20.0, 12.0, 10.0, 200.0, 250.0, 30.0, 160.0, 20.0, 120.0, 10.0, 30.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC007,  SLI005, SLK002, SLF034,  SLB006,  SLK002, SLG002,  SLK018,  SLD055,  SLD049"
Vegetable Fried Rice,"Wambatu Moju, Devilled Fish, Ala Badun, Vegetable Balls","Vegetable Fried Rice with Wambatu Moju, Devilled Fish, Ala Badun, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Eggplant,  Vinegar, tomato sause, Fish,  Chili,  Curry leaves, salt, Onion, Potato,  Oil,  Salt, chilli, Carrot,  leeks","400.0, 80.0, 160.0, 22.0, 12.0, 10.0, 80.0, 40.0, 9.0, 150.0, 30.0, 15.0, 0.75, 40.0, 80.0, 60.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLD017, SLD084, SLF006, SLB006, SLJ002,  SLD055,  SLD049,  SLB006,  SLK018"
Vegetable Fried Rice,"Chicken Curry, Ala Badun, Vegetable Cutlets, potatoe cheese Balls","Vegetable Fried Rice with Chicken Curry, Ala Badun, Vegetable Cutlets, potatoe cheese Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Potato,  Oil,  Salt, chilli, Carrot,  Potatoes,  Chillies, cheese","400.0, 80.0, 170.0, 60.0, 12.0, 10.0, 160.0, 15.0, 120.0, 90.0, 60.0, 80.0, 30.0, 30.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLB006, SLJ002,  SLB006,  SLK002, SLG002,  SLK018"
Vegetable Fried Rice,"Devilled Chicken, Ala Badun, Green Pea Curry, Tapioca Chips","Vegetable Fried Rice with Devilled Chicken, Ala Badun, Green Pea Curry, Tapioca Chips","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Potato,  Oil,  Salt, chilli, Green pea,  Coconut milk,  Chillies, Tapioca","400.0, 80.0, 170.0, 20.0, 12.0, 10.0, 200.0, 40.0, 20.0, 1.0, 60.0, 130.0, 100.0, 100.0, 50.0, 20.0, 50.0, 20.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLB006, SLJ002, SLC007,  SLI005, SLK002, SLB011,  SLJ002,  SLK002"
Vegetable Fried Rice,"Devilled Fish, Fish Cutlets, Tapioca Chips, potatoe cheese Balls","Vegetable Fried Rice with Devilled Fish, Fish Cutlets, Tapioca Chips, potatoe cheese Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, salt, Onion,  Potatoes,  Chillies, Tapioca,  Oil,  Salt,  chillies, cheese,  pepper","400.0, 80.0, 80.0, 20.0, 12.0, 70.0, 200.0, 40.0, 20.0, 1.0, 120.0, 150.0, 20.0, 100.0, 40.0, 20.0, 10.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLF006, SLF034,  SLB006,  SLK002, SLB011,  SLJ002, SLG002,  SLK018"
Vegetable Fried Rice,"Devilled Fish, Ala Badun, Green Pea Curry, Ginger Chicken","Vegetable Fried Rice with Devilled Fish, Ala Badun, Green Pea Curry, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, salt, Onion, Potato,  Oil,  Salt, chilli, Green pea,  Coconut milk,  Chillies, Chicken,  Ginger","400.0, 80.0, 170.0, 20.0, 12.0, 10.0, 200.0, 40.0, 20.0, 1.0, 60.0, 120.0, 90.0, 100.0, 50.0, 20.0, 50.0, 25.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLF006, SLB006, SLJ002, SLC007,  SLI005, SLK002, SLH006, SLK012"
Vegetable Fried Rice,"Chicken Curry, Ala Badun, Vegetable Balls, Ginger Chicken","Vegetable Fried Rice with Chicken Curry, Ala Badun, Vegetable Balls, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Potato,  Oil,  Salt, chilli, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper","400.0, 80.0, 170.0, 60.0, 12.0, 10.0, 160.0, 15.0, 120.0, 90.0, 60.0, 100.0, 20.0, 50.0, 25.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLB006, SLJ002,  SLD055,  SLD049,  SLB006,  SLK018, SLK012, SLK002"
Vegetable Fried Rice,"Wambatu Moju, Ala Badun, Vegetable Cutlets, Vegetable Balls","Vegetable Fried Rice with Wambatu Moju, Ala Badun, Vegetable Cutlets, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Eggplant,  Vinegar, tomato sause, Potato,  Oil,  Salt, chilli, Carrot,  Potatoes,  Chillies,  leeks","400.0, 80.0, 190.0, 22.0, 12.0, 10.0, 80.0, 40.0, 9.0, 120.0, 90.0, 60.0, 130.0, 20.0, 30.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLD017, SLD084, SLB006, SLJ002,  SLB006,  SLK002,  SLD055,  SLD049,  SLK018"
Vegetable Fried Rice,"Parippu, Devilled Chicken, Devilled Fish, Cashew Curry, Fish Cutlets","Vegetable Fried Rice with Parippu, Devilled Chicken, Devilled Fish, Cashew Curry, Fish Cutlets","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Chicken,  Chili,  Curry leaves, salt, Onion, Fish, Cashew,  Chillies,  Potatoes","500.0, 100.0, 100.0, 75.0, 15.0, 12.5, 150.0, 25.0, 1.0, 350.0, 70.0, 35.0, 1.75, 70.0, 40.0, 100.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLH006, SLF006, SLI004,  SLI005, SLK002, SLF034,  SLB006,  SLK002"
Vegetable Fried Rice,"Wambatu Moju, Devilled Fish, Ala Badun, Cashew Curry, Ginger Chicken","Vegetable Fried Rice with Wambatu Moju, Devilled Fish, Ala Badun, Cashew Curry, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Eggplant,  Vinegar, tomato sause, Fish,  Chili,  Curry leaves, salt, Onion, Potato,  Oil,  Salt, chilli, Cashew,  Coconut milk,  Chillies, Chicken,  Ginger","500.0, 100.0, 215.0, 27.5, 15.0, 12.5, 100.0, 50.0, 12.0, 200.0, 40.0, 20.0, 1.0, 60.0, 120.0, 90.0, 100.0, 50.0, 20.0, 50.0, 25.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLD017, SLD084, SLF006, SLB006, SLJ002, SLI004,  SLI005, SLK002, SLH006, SLK012"
Vegetable Fried Rice,"Ala Badun, Cashew Curry, Tapioca Chips, potatoe cheese Balls, Vegetable Balls","Vegetable Fried Rice with Ala Badun, Cashew Curry, Tapioca Chips, potatoe cheese Balls, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Potato,  Oil,  Salt, chilli, Cashew,  Coconut milk,  Chillies, Tapioca,  chillies, cheese,  Potatoes,  pepper, Carrot,  leeks","500.0, 100.0, 250.0, 25.0, 15.0, 12.5, 230.0, 180.0, 200.0, 100.0, 40.0, 150.0, 60.0, 60.0, 120.0, 20.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLB006, SLJ002, SLI004,  SLI005, SLK002, SLB011,  SLJ002,  SLK002, SLG002,  SLB006,  SLK018,  SLD055,  SLD049"
Vegetable Fried Rice,"Parippu, Devilled Fish, Vegetable Cutlets, Tapioca Chips, Vegetable Balls","Vegetable Fried Rice with Parippu, Devilled Fish, Vegetable Cutlets, Tapioca Chips, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Fish,  Chili,  Curry leaves, salt, Onion, Carrot,  Potatoes,  Chillies, Tapioca,  Oil,  Salt,  chillies,  leeks,  Jackfruit","500.0, 100.0, 100.0, 75.0, 15.0, 12.5, 50.0, 25.0, 1.0, 200.0, 40.0, 20.0, 1.0, 70.0, 100.0, 120.0, 20.0, 100.0, 40.0, 20.0, 30.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLF006,  SLB006,  SLK002, SLB011,  SLJ002,  SLD055,  SLD049,  SLK018"
Vegetable Fried Rice,"Chicken Curry, Wambatu Moju, Fish Cutlets, Vegetable Cutlets, Vegetable Balls","Vegetable Fried Rice with Chicken Curry, Wambatu Moju, Fish Cutlets, Vegetable Cutlets, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Eggplant,  Vinegar, tomato sause, Fish,  Potatoes,  Chillies, Carrot,  leeks,  Jackfruit","500.0, 100.0, 120.0, 77.0, 15.0, 12.5, 200.0, 20.0, 80.0, 40.0, 9.0, 160.0, 230.0, 30.0, 30.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLD017, SLD084, SLF034,  SLB006,  SLK002,  SLD055,  SLD049,  SLK018"
Vegetable Fried Rice,"Parippu, Devilled Fish, Vegetable Cutlets, potatoe cheese Balls, Vegetable Balls","Vegetable Fried Rice with Parippu, Devilled Fish, Vegetable Cutlets, potatoe cheese Balls, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Fish,  Chili,  Curry leaves, salt, Onion, Carrot,  Potatoes,  Chillies, cheese,  pepper,  leeks,  Jackfruit","500.0, 100.0, 100.0, 75.0, 15.0, 12.5, 50.0, 25.0, 1.0, 200.0, 40.0, 20.0, 1.0, 70.0, 160.0, 120.0, 20.0, 120.0, 30.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLF006,  SLB006,  SLK002, SLG002,  SLK018,  SLD055,  SLD049"
Vegetable Fried Rice,"Parippu, Wambatu Moju, Devilled Chicken, Green Pea Curry, Tapioca Chips","Vegetable Fried Rice with Parippu, Wambatu Moju, Devilled Chicken, Green Pea Curry, Tapioca Chips","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Eggplant,  Vinegar, tomato sause, Chicken,  Chili,  Curry leaves, salt, Onion, Green pea,  Chillies, Tapioca,  Oil,  Salt,  chillies","500.0, 100.0, 120.0, 77.0, 15.0, 12.5, 150.0, 25.0, 1.0, 80.0, 40.0, 9.0, 150.0, 30.0, 15.0, 0.75, 40.0, 50.0, 10.0, 50.0, 20.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLD017, SLD084, SLH006, SLC007,  SLI005, SLK002, SLB011,  SLJ002,  SLK002"
Vegetable Fried Rice,"Chicken Curry, Parippu, Chicken Curry, Devilled Fish, Ala Badun","Vegetable Fried Rice with Chicken Curry, Parippu, Chicken Curry, Devilled Fish, Ala Badun","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Dhal, Termeric powder, Fish,  Chili,  Curry leaves, salt, Onion, Potato,  Oil,  Salt","500.0, 100.0, 130.0, 145.0, 15.0, 13.25, 360.0, 20.0, 20.0, 10.0, 100.0, 20.0, 10.0, 0.5, 20.0, 40.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLC001, SLK019, SLF006, SLB006, SLJ002"
Vegetable Fried Rice,"Chicken Curry, Wambatu Moju, Devilled Fish, Ala Badun, Ginger Chicken","Vegetable Fried Rice with Chicken Curry, Wambatu Moju, Devilled Fish, Ala Badun, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Eggplant,  Vinegar, tomato sause, Fish,  Chili,  Curry leaves, salt, Onion, Potato,  Oil,  Salt, chilli,  Ginger","500.0, 100.0, 180.0, 77.0, 15.0, 37.5, 200.0, 20.0, 80.0, 40.0, 9.0, 150.0, 30.0, 15.0, 0.75, 40.0, 80.0, 60.0, 50.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLD017, SLD084, SLF006, SLB006, SLJ002, SLK012, SLK002"
